pool_address,block_number,token0_reserves,token1_reserves,token0_price,token1_price,timestamp,token0_address,token1_address
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15799921,1795.3229220546184,64578926.061084285,1297.649184,0.036075225571528424,1666396800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15792759,1797.64525156534,64503529.43211616,1278.322246,0.03562549112774729,1666310400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15785589,1828.4093088509014,63399586.75860632,1280.533804,0.0369298925629673,1666224000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15778435,1851.5760388652195,62601097.20608222,1307.885216,0.03868380963930419,1666137600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15771266,1862.6973323796065,62203025.086089626,1328.866761,0.0397935079102153,1666051200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15764111,1847.5019735151066,62745649.45456807,1302.351865,0.03834684415117499,1665964800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15756957,1852.7449886459983,62562917.8474713,1272.220611,0.0376756782225059,1665878400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15749788,1861.4824151439354,62554634.76484455,1291.070145,0.03841928548810708,1665792000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15742626,1876.9624522589684,62034691.99870462,1285.532447,0.03889591543760671,1665705600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15735471,1894.5874309963008,61446848.42897569,1292.425394,0.03984928388643252,1665619200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15728302,1922.966309696708,60571504.97565578,1275.238112,0.040485042054061796,1665532800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15721140,1928.12012239118,60405779.7954495,1287.612626,0.04109990504952597,1665446400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15713979,1940.768556912876,60015291.08229944,1316.297066,0.04256628454482194,1665360000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15706816,1938.6341054210086,59955778.09368128,1309.917754,0.042355404498845436,1665273600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15699647,1939.7787571586496,59852395.615401894,1328.29886,0.04304933637648766,1665187200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15692500,1942.02629134079,59782986.19305056,1347.321341,0.04376719253630538,1665100800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15685346,1983.596508908694,58509252.627897575,1350.68009,0.04579112176009952,1665014400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15678200,2015.3159313780557,58602072.23069458,1358.14608,0.046706427400514706,1664928000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15671068,2112.691156335307,55863740.16008851,1319.576367,0.04990459487103479,1664841600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15663907,1930.7511987400835,61355411.66732168,1272.877777,0.04005531422587297,1664755200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15656729,1914.9152950244843,61871055.309763156,1308.197422,0.040488839890599065,1664668800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15649598,1917.7174175043067,61741801.271604985,1320.714043,0.04102174331879178,1664582400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15642437,1924.3191888208546,61567763.39848485,1333.582643,0.041681531505276107,1664496000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15635275,1935.2044994547,61220581.83101267,1333.876191,0.042164303724912804,1664409600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15628113,1935.5272967458654,61206330.92056901,1326.675113,0.04195343613158758,1664323200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15620974,1952.5777751342164,60666194.70592997,1330.022116,0.042807557598214335,1664236800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15613827,1966.1513806221908,60166114.75311609,1290.032201,0.04215659600841801,1664150400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15606658,2002.7551389397747,59086795.0387659,1312.90759,0.044501185435771334,1664064000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15599495,2006.3764596804483,58991728.356315255,1322.49261,0.04497949313806295,1663977600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15592325,2010.7508891818484,58863357.356531985,1323.609239,0.045214010443344554,1663891200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15585172,2009.175519560088,58904028.308308005,1246.521465,0.04251798194472444,1663804800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15578116,2024.6377817339524,58434900.846684076,1317.819012,0.04565946245348874,1663718400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15570985,2027.7616166468988,58573003.00243039,1374.659803,0.04758988342044074,1663632000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15563853,2039.1496570872866,58272149.344108425,1328.919882,0.046503630845577466,1663545600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15556721,2024.2415499231465,58661866.55372528,1466.213213,0.05059453237961174,1663459200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15549597,2027.0535971172012,58581754.24985257,1425.950338,0.049340921912741524,1663372800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15542504,1913.6901695960184,55430486.273159936,1466.499399,0.05062963853058731,1663286400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15535777,1642.4537562086136,47609197.713409,1630.07209,0.05623531073192745,1663200000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15529868,2119.5311096600494,60025391.2243123,1568.03662,0.05536827548122774,1663113600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15523804,2143.984785797195,60441691.944691926,1707.394176,0.060564603983165294,1663027200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15517755,2161.8416218097045,59942437.54534379,1756.244672,0.06333948009937168,1662940800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15511692,2169.3349140140112,59736548.281527914,1774.099012,0.06442646986416946,1662854400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15505647,2171.9652045178636,59700143.2094847,1711.199576,0.062255561498674034,1662768000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15499578,2195.917223792775,59033081.79395436,1627.453712,0.0605381512959108,1662681600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15493287,2203.742277117878,58863478.28901011,1623.097276,0.060765829525637714,1662595200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15487070,2201.6302780670035,58938570.869061574,1557.013886,0.05816172438934717,1662508800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15480810,2214.7875911555648,58537269.79178549,1614.406053,0.06108188007382248,1662422400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15474641,2222.093792670308,58389203.09747784,1570.781974,0.05977860098958235,1662336000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15468371,2228.158894508148,58245447.36450055,1550.403972,0.059310153095296504,1662249600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15462171,2227.3354213056837,58274308.02344621,1571.679704,0.0600720625332517,1662163200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15455880,2231.5991425072452,58087301.73534141,1582.070689,0.060780023989480556,1662076800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15449619,2240.5244932583464,57834798.99709528,1545.99999,0.05989215669870537,1661990400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15443366,2297.470135318576,57031768.17854453,1517.113189,0.061115451176502134,1661904000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15437150,2390.5463561870306,57212678.59468572,1550.676219,0.06479269064148761,1661817600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15430828,2408.5905928553884,56783571.312519915,1423.292016,0.060371823775513936,1661731200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15424591,2415.4888454670963,56668796.43006815,1489.49621,0.06348928700224715,1661644800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15418361,2403.6826918361057,56413872.316163674,1498.629425,0.06385361370268296,1661558400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15412115,2380.965744910236,56915976.95070364,1687.965294,0.07061264268717168,1661472000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15405906,2387.904268122546,56762811.217459925,1653.995697,0.06958047530788532,1661385600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15399653,2395.9093087260617,56591023.729245014,1659.244597,0.07024788232186234,1661299200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15393302,2396.972290313956,56523539.83813522,1618.580924,0.06863854662268008,1661212800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15387033,2408.6509872010142,56429892.72453126,1616.337938,0.06899169539483634,1661126400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15380667,2411.931084225221,56343159.945151016,1570.091447,0.06721228219684486,1661040000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15374314,2405.439561157398,56526383.20705651,1602.791821,0.06820565257838067,1660953600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15368062,2407.020045717484,56556123.98020317,1843.497805,0.07845898655332924,1660867200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15361716,2463.0252892719013,56500592.725406095,1826.35947,0.07961632515562064,1660780800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15355426,2469.091621642849,56330247.81271012,1868.911629,0.08191893740814661,1660694400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15349050,2471.5766978651254,56276154.24332918,1890.814508,0.08304215419112565,1660608000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15342775,2484.5898100027794,56062789.01218864,1929.32822,0.08550393799567524,1660521600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15336461,2497.9334121871334,55903023.946233444,1974.696288,0.08823601101545514,1660435200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15330086,2515.4140182791402,55540321.728511944,1956.630517,0.08861554412868948,1660348800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15323743,2526.019373850553,55612265.602071255,1872.784407,0.08506558119709166,1660262400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15317428,2560.6207926996713,55109420.191905245,1845.794803,0.08576356882653302,1660176000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15311046,2600.3047388633104,54609536.788944095,1700.430133,0.08096821165201765,1660089600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15304710,2546.6608441539083,53363446.432126604,1769.834497,0.08446171519066767,1660003200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15298282,2573.973018841099,52795184.341947176,1693.56957,0.08256818179621016,1659916800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15291832,2580.4752860407416,52653128.71912538,1687.347435,0.08269514957427705,1659830400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15285449,2580.9518616091805,52582611.47617436,1730.62282,0.08494546131559498,1659744000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15278939,2599.549558110052,52193341.644959174,1603.054938,0.07984199946520394,1659657600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15272549,2613.167314539936,51923260.54327609,1612.069698,0.08113141970471625,1659571200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15266197,2599.058990927176,52232241.23886131,1628.893461,0.08105319807576439,1659484800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15259748,2593.005142803403,52340632.20547085,1627.907956,0.08064812219592109,1659398400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15253304,2605.5654706955474,52026103.692387596,1679.472044,0.08411112991890572,1659312000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15246901,2609.631660482932,52041885.83351093,1689.299041,0.08470961785513077,1659225600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15240480,2609.0313639186106,52083439.340092845,1719.913894,0.08615616306335482,1659139200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15234060,2632.8913513589005,51461074.35623292,1720.940516,0.08804809183372066,1659052800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15227617,2658.4470828309754,51014102.2270375,1634.285452,0.0851658894837873,1658966400,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15221189,2687.0391678625606,50467481.32981494,1443.425385,0.07685227087191193,1658880000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15214815,2680.308506864942,50589536.717152454,1432.536854,0.07589792208695807,1658793600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15208411,2677.070640954908,50671282.826359026,1593.453258,0.0841854931785287,1658707200,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
0x470e8de2eBaef52014A47Cb5E6aF86884947F08c,15202013,2736.025047722253,49771084.28160852,1545.370296,0.08495237543828942,1658620800,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
